"LOCATION","MEAN_RATE_NEO","MEAN_RATE_NEO_U5","FERTILITY_RATE_LAGGED","PLUS_65_YEARS_LAGGED","GDP_PPP_LAGGED1","TAX_PPP_LAGGED2","PUBLIC_EXP_LAGGED2","PROP_PUBLIC_HEALTH_EXP_LAGGED2","OOP_PPP_LAGGED3","GINI_LAGGED","POVERTY_GAP_LAGGED","INFLATION_LAGGED","UNEMPLOYMENT_LAGGED","BASIC_SANITATION_LAGGED","BASIC_WATER_LAGGED","UNEMPLOYMENT_FEM_LAGGED","SCHOOL_FEM_LAGGED","WOMEN_PARLIAMENT_LAGGED","SCHOOL_LIFE_EXP_LAGGED","OUT_OF_SCHOOL_LAGGED","CONTROL_CORRUPTION_LAGGED","GOV_EFFECTIVENESS_LAGGED","POLITICAL_STABILITY_LAGGED","REGULATORY_QUALITY_LAGGED","RULE_OF_LAW_LAGGED","UNDERNOURISHMENT_LAGGED","DOCTORS_LAGGED","DELIVERY_ASSISTANCE_LAGGED","AIDS_PREVALENCE_LAGGED","MALARIA_INCIDENCE_LAGGED","DPT_LAGGED","HOSPITAL_BEDS_LAGGED","ELECTRICITY_LAGGED","URBAN_RATE_LAGGED","SURFACE","pop","POP_DENS","INCOME_CLASS","LONG","LAT"
"Afghanistan",972.593938740433,961.26031294235,6.37333333333333,0.0255675410935915,683.65492383321,488.812044853338,175.83036154172,0.0998102921592319,39.1971385987671,NA,NA,6.80797871404943,1.98366669813792,35.4613633715713,50.9384571830417,2.87366668383281,2.23041333333333,27.7,3.20813,NA,-1.54493,-1.42110366666667,-2.49992433333333,-1.42218833333333,-1.79507766666667,22.5,0.246633333333333,37.6,0.1,15.8466666666667,67,0.433333333333333,51.6740063027346,23.9483333333333,652860,27340917.8613108,41.8786843447459,"L",66.0866902219283,33.8563992816908
"Albania",993.111774708562,994.165135145496,1.88,0.111352297047557,10571.8240071649,17917.0086804123,3135.17972211882,0.0970252480967128,285.200601760057,22.9,0.2,3.03154763429183,13.6476669311523,96.1776345240066,87.8106849481889,13.7053333918253,6.25623,15.9333333333333,6.33359333333333,NA,-0.644862333333333,-0.252920733333333,-0.2058313,0.2205274,-0.4610212,6.66666666666667,1.24206666666667,NA,NA,NA,99,2.83333333333333,100,53.2466666666667,28750,2868210.71373682,99.7638509125849,"UM",20.0324264314432,41.1413533060488
"Angola",976.501659464593,956.826250405306,5.92333333333333,0.0212722938651287,637.028603501591,864.440351425999,257.250343833713,0.0429600630543881,2.86245074396851,NA,NA,12.7433431123308,7.93666664759318,42.3263103732106,51.1734063175955,8.33533318837484,1.326685,36.9666666666667,1.68986,23.1829,-1.312868,-1.0870279,-0.328247533333333,-1.03449436666667,-1.26673866666667,37.9,NA,NA,1.76666666666667,127.763333333333,50,NA,34.6456380208333,60.5263333333333,1246700,22672729.3086013,18.1861950016855,"LM",17.4705725523135,-12.2458690361332
"Argentina",993.536843570092,995.312652621912,2.28333333333333,0.102894248528082,1776.41904227611,2149.92760042076,655.746926252653,0.165792778399878,24.0853674044612,30.9,0.5,NA,7.3700000445048,93.1820089005214,98.6651225714129,8.84966659545899,6.51753333333333,37.7666666666667,6.22988,1.55388333333333,-0.390255666666667,-0.1738071,0.0590787666666667,-0.804598566666667,-0.610361266666667,3.86666666666667,3.21,96.77,0.4,0.0233333333333333,92,4.56666666666667,99.2068584187826,90.9866666666667,2780400,41561547.1620238,14.948046022883,"UM",-65.1753607711417,-35.4468214894951
"Armenia",994.480788971632,995.742107970341,1.59,0.104136256548388,8131.89960993717,16492.143050514,1825.12488421037,0.0698544702149189,218.518798441612,24.5,0.3,6.12812984697051,18.2536665598551,91.3758108629079,98.5961286966847,19.7139994303385,6.955265,9.43333333333333,6.96817,3.87029,-0.6469922,-0.1183579,0.0542604333333333,0.310675333333333,-0.449173233333333,5.36666666666667,2.86986666666667,99.8333333333333,0.2,NA,94.6666666666667,3.8,99.815342203776,63.34,29740,3091215.93191987,103.941356150635,"LM",45.0002900110148,40.2166076123014
"Australia",997.702100665342,998.36638117535,1.98333333333333,0.139810308712799,49173.2001606532,108631.578041648,17905.1680088604,0.165758582364742,756.81461942141,26.4,0.3,2.66165677966438,5.17199993133545,99.9911523822512,99.9053403116057,5.33666674296061,NA,24.7,NA,NA,2.020622,1.695382,0.940855733333333,1.781164,1.758164,2.5,3.314,99.1,0.1,NA,92,3.85,100,85.2946666666667,7741220,21931808.8816836,2.833120474768,"H",134.502775475366,-25.7306547797261
"Austria",997.877730579774,998.636727595749,1.43666666666667,0.1781652832661,44915.918210706,114696.951253997,22575.1351957237,0.143714182681021,752.650980363778,23.5333333333333,0.366666666666667,2.5285972608642,4.74966669082642,99.984085456468,100,4.66633335749308,7.61227333333333,27.9,7.75008,2.67006333333333,1.46902966666667,1.67846566666667,1.22891233333333,1.45321266666667,1.82001133333333,2.5,4.80563333333333,98.5333333333333,NA,NA,89,7.7,100,57.2203333333333,83879.00390625,8403327.47156565,100.183920650249,"H",14.0761588843371,47.6139487927463
"Azerbaijan",980.032181411163,984.853729659248,2.08333333333333,0.0545570201989033,8476.24576690521,11444.1676844117,3072.77823574271,0.0327465381506581,274.31423119811,NA,NA,4.8842914036565,5.41333341598511,84.78859886438,87.2936077215523,6.4900000890096,NA,16,NA,12.36,-1.18318466666667,-0.784907633333333,-0.495478233333333,-0.399977733333333,-0.8737566,2.5,3.53016666666667,98.8,NA,0.09,85.6666666666667,4.76666666666667,99.9551284790039,53.642,86600,9436107.34096785,108.961978533116,"UM",47.5539095580061,40.2206905476617
"Bangladesh",975.375512062041,985.437467826424,2.30333333333333,0.0487308040428215,1822.58869374565,1444.64329886316,221.06191829038,0.0526001075049314,24.1442439607904,26.9,3.6,8.57978192254397,3.71499991416931,40.5341512266042,96.5384331431709,5.44333330790202,3.81218,19.3333333333333,3.57927,28.06268,-0.998092766666667,-0.7650043,-1.403205,-0.870004866666667,-0.821556366666667,16.9,0.370966666666667,29.1,0.1,5.08333333333333,94.6666666666667,0.6,58.579405263265,31.2266666666667,148460,147299409.014093,992.182466752616,"LM",90.267928277196,23.8394617953441
"Belarus",996.474777399672,996.879023946292,1.57666666666667,0.135918657040855,14601.8018000821,19230.2216481524,5879.20172043939,0.0876352891995354,220.434745914824,22.2,0,40.0613941260647,6.05799992879232,95.9876347114234,97.2711719401026,4.57433334986369,7.23078,30.0666666666667,7.31301,2.22218333333333,-0.6303488,-1.0312003,-0.0380479666666667,-1.12606466666667,-1.03798963333333,2.5,3.73136666666667,99.9,0.266666666666667,NA,98,11.3666666666667,100,75.1856666666667,207600,9624634.15128404,46.3614361815224,"UM",27.981352615448,53.5063447948111
"Belgium",998.029573755021,998.286078185603,1.82,0.172634991232991,41864.7124047992,106493.105693422,22559.5071434055,0.153373697695131,666.192327086017,22.3,0.1,2.85368158197033,7.65799983342489,99.4860688739872,99.9999975997977,7.70166651407878,9.62343,38.4333333333333,9.08758333333333,1.64287666666667,1.57021266666667,1.611286,0.896260433333333,1.251743,1.41289433333333,2.5,2.92346666666667,NA,NA,NA,98.3333333333333,6.4,100,97.6976666666667,30530,10942152.2086488,358.406557767729,"H",4.58083411385493,50.652440959023
"Belize",988.85914859669,991.858355989435,2.51333333333333,0.0417944272939293,6715.70337805923,15417.5635262618,1995.90685386335,0.126448454183522,80.7250489386262,NA,NA,NA,12.8956670761108,85.9425996221551,94.5878795561457,19.9819997151693,4.74603666666667,1.03333333333333,4.62374,12.00838,-0.1913455,-0.378582633333333,0.134198066666667,-0.465812066666667,-0.427445,5.93333333333333,0.9887,94.7,1.9,0.38,96.3333333333333,1.13333333333333,90.9804278878453,45.234,22970,339508.794253691,14.7805308773918,"UM",-88.7034212529932,17.1970899114515
"Bhutan",984.549309334124,990.545665551959,2.35666666666667,0.0452650403395882,3373.89494714712,4247.65408587147,988.120486666668,0.0865302809552081,16.5413587079774,30.7,0.4,8.93500860162706,2.86666663487752,63.0186841218235,93.5390863938951,3.73399988810221,4.09112333333333,8.5,3.99626333333333,19.9572333333333,0.8969911,0.5766304,0.7816755,-1.13689333333333,0.197925766666667,NA,0.1403,69.7,0.3,0.7,94.3333333333333,1.75,82.7306358189764,35.583,38393.9990234375,821999.278428753,21.4095769999621,"LM",90.4724248062037,27.427968649102
"Bosnia and Herzegovina",994.692254532601,998.420614408392,1.27,0.135376428419136,10776.2244279615,20283.0606652632,4686.39783677216,0.14793521839433,249.941342615667,25.1,0,2.61580524054721,27.634667078654,95.236135307622,96.5714640365378,30.1280002593994,NA,19.8333333333333,NA,NA,-0.320826433333333,-0.647193366666667,-0.683891266666667,-0.0576492,-0.2967594,2.5,1.86063333333333,99.9,0.1,NA,89.6666666666667,3.46666666666667,99.8493857519622,45.8783333333333,51210,3710013.7524915,72.4470562876684,"UM",17.8168832703901,44.1807677629747
"Botswana",989.384729738656,989.154179493508,2.56,0.0388327341961879,8616.65026334441,22240.9744200473,2943.51361192915,0.100268462155438,22.1952978976574,NA,NA,7.64855051081203,17.8476670583089,68.526527276982,84.2693256925763,21.761666615804,NA,7.9,NA,NA,0.985366466666667,0.463382733333333,1.0532326,0.520170033333333,0.668278633333333,26.7,0.399266666666667,99.5666666666667,22.9,1.00666666666667,95,1.8,51.0321509806315,63.6816666666667,581730,2045146.49621197,3.51562837779033,"UM",23.7730814657894,-22.0997113788264
"Brazil",991.998782138297,990.790139920084,2.00666666666667,0.0737489592860407,9959.69868485882,13397.738293307,3860.67925092665,0.0965408646319151,217.387234847843,41.7,1.7,5.69288321472425,7.27866649627685,83.0128922219786,96.564705810193,9.6410001118978,6.969275,8.6,6.68465,4.698235,0.0583016666666667,-0.0933537333333333,-0.0243793,0.137227433333333,0.0040973,2.5,1.82105,98.9666666666667,0.5,7.63,97.6666666666667,2.33333333333333,99.2437472135417,84.6296666666667,8515770,200088126.312615,23.4961872282384,"UM",-53.0543400357671,-10.8067736434989
"Bulgaria",996.079043546777,996.19127552863,1.51666666666667,0.186187162415835,16091.5131241474,29894.1519242165,6048.10333005417,0.10712928073452,457.090546631254,26.7666666666667,0.766666666666667,3.2044874564567,11.2696669896444,85.9416319525945,99.3550975952726,10.1840000152588,7.23802333333333,21.5,7.36793333333333,6.09700666666667,-0.211092466666667,0.122269633333333,0.347225133333333,0.585551166666667,-0.0887289,5.5,3.849,99.5,0.1,NA,94.6666666666667,6.5,100,72.6383333333333,111000,7366608.525388,66.3658425710631,"UM",25.1951109532771,42.7531187620217
"Burkina Faso",973.223829739729,922.781447846176,5.69666666666667,0.029637923174686,1220.95368096765,1896.9888528789,305.933746083885,0.13708851196447,18.2193661714977,NA,NA,1.93789630546415,5.3370000521342,17.3863069841712,50.3708093085526,7.14966678619385,1.53942333333333,15.4333333333333,1.75946333333333,52.15047,-0.399119233333333,-0.583960466666667,-0.4153826,-0.151598766666667,-0.330078933333333,20.7333333333333,0.0439333333333333,65.9,1.13333333333333,575.8,90.6666666666667,0.4,15.0744366963705,25.1986666666667,274220,17428055.5465874,63.5550125686945,"L",-1.77653745205594,12.3116504941367
"Cambodia",983.523035658724,984.44034171774,3.02,0.0423298990506985,1993.01676934948,2395.54601254603,372.225252407708,0.132225474132971,62.9961917579601,NA,NA,4.13584733395406,1.32466665903727,40.8770325059258,69.1180588962602,1.18566672007243,NA,20.5666666666667,NA,23.8841533333333,-1.183958,-0.8738566,-0.302993766666667,-0.466790666666667,-1.04774076666667,18.7,0.207233333333333,72.2333333333333,0.766666666666667,32.6266666666667,90.3333333333333,0.77,36.9475382486979,20.6646666666667,181040,14777988.7391699,81.6283072203375,"LM",104.876085325252,12.6847286293935
"Cameroon",978.894342766433,954.748206322794,4.73666666666667,0.0273209628117313,2732.66533098562,3181.43051068007,523.596188770652,0.0458083827826094,76.6177905222942,NA,NA,2.31679223358991,3.98266673088074,38.9809934583637,60.2657992641592,4.70433330535889,3.372065,13.9,3.67854,36.35953,-1.15594033333333,-0.8927124,-0.662392266666667,-0.826607066666667,-1.062413,10.1666666666667,0.08775,56.1,4.4,275.736666666667,83.6666666666667,1.3,53.9429954528809,52.164,475440,22996807.2909981,48.3695256835733,"LM",12.6115515465018,5.6630952879927
"Canada",996.951243589875,997.637641879161,1.66,0.146731926913498,41408.3113849491,48856.2749685876,16324.8419214833,0.188275818982382,587.290385198797,25.7,0.1,2.06822828696502,7.6196665763855,99.5173900768942,99.2939814432807,7.01999998092651,6.24162,23.8666666666667,6.29091333333333,0.30978,1.991606,1.77576166666667,1.04217006666667,1.70050566666667,1.76860933333333,2.5,2.2173,98.8333333333333,NA,NA,89,2.7,100,81.0566666666667,9984670,33933381.0931057,3.39854808352261,"H",-98.142381372097,61.4690761453489
"Central African Republic",945.697197109528,882.766728270739,4.34333333333333,0.0227277478226942,420.694512618163,71.1147958038218,50.9338254092808,0.219366414312142,9.81086779854792,NA,NA,2.85535144899526,6.94866673151652,23.9447708165852,46.9826032176212,7.69333330790202,0.883905,11.5333333333333,1.276435,55.252365,-0.956380733333333,-1.37287933333333,-1.88764566666667,-1.14280733333333,-1.342777,34.3,NA,40,4.8,468.43,46.3333333333333,1,10.8031955718994,39.1423333333333,622980,4490117.56515673,7.20748268829936,"L",20.3743472912439,6.54277870592131
"Chile",995.344757535109,997.34364890792,1.84666666666667,0.0957323254771281,19622.533059735,33694.2220419877,4590.84439088882,0.192727765010212,405.067247585148,38.5,0.7,2.58645880808889,7.47566652297974,97.8043942768919,98.6580636311992,8.97800000508627,5.58453666666667,14.2,5.48732333333333,3.17141666666667,1.53598533333333,1.26139866666667,0.487753333333333,1.478695,1.364443,4,NA,99.8366666666667,0.4,NA,92,2.1,99.6116857729492,87.1316666666667,756096.015625,16934477.1799794,22.3972575308191,"H",-71.5206439451643,-39.0470143099484
"China",996.059788114834,994.016998973922,1.25333333333333,0.0912761625388448,14237.4271051803,12337.3213388579,3618.18073854002,0.0952875234933597,175.639153268759,31.9666666666667,1.96666666666667,3.78291706822813,4.53333330154419,75.1796867797838,89.1819872561891,3.92833336194356,5.43841,21.3,5.43095666666667,NA,-0.501485733333333,0.0667587,-0.5992992,-0.232086233333333,-0.472547366666667,11.2666666666667,1.49423333333333,99.7,NA,0.00666666666666667,99,3.85333333333333,99.7883692423503,50.5006666666667,9562911.25,1372737700.84379,143.54809586294,"UM",103.883612300632,36.5550665318587
